name;label;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp;label_2
'YAF_gas_fear';fea;0.0;41.35147;0.06769207;39.01307;41.70411;43.98183;4.968765;54.24408;51.8925;69.15774;87.94530999999998;0.7581674;0.7697470999999999;0.1970477;0.5874068;1.45024;1.253192;6.8022990000000005;3.194815;8.582386999999999;2.725579;0.3108532;0.8991562;5.714046;2.765447;-0.6552585;-32.49545;3.001278;5.713828;-11.68333;-2.033562;0.01578833;1.13825;0.8172437;0.775573;9.425162;0.4600514;8.641239;1.184698;13.70195;0.6358366;678.0056;0.4521637;1160.748;0.29238590000000003;-115.0084;-0.8285939;1735.1129999999994;0.194132;762.1389999999999;0.4223641;-88.38008;-0.9847465;2820.565;0.1166907;557.3066;0.3799999;-88.05029;-0.9912525;-5.1220550000000005;-1.4412200000000002;13.7588;0.4548915;0.05873391;0.9349964;-0.01656189;-1.237818;0.4628229;0.527788;14.66717;0.7117648;-10.53712;-2.06296;4.041121;4.79183;-26.90878;-0.6907321;-2.164673;9.525302;-0.0016372720000000002;-0.002803931;0.09717293;2.380952;2.4539880000000003;0.2375;0.14549479999999998;0.145;0.08958236;-25.2892;neg
'YAF_gas_happy';hap;0.0;39.94986;0.07985235;36.87035;39.6884;41.5982;4.727856;3.027511;6.853282000000001;19.42108;0.2761641;1.012833;0.9272429;0.1445892;0.5684583000000001;2.164277;2.019687;14.68892;7.746275999999999;8.471486;3.021567;0.3821922;1.111068;5.378582;3.364988;0.3771735;55.18441;2.70688;4.746656;-12.50218;-1.898193;0.01496;1.505454;0.6519517;1.110116;11.22442;0.2397269;10.67379;0.7585938;13.873829999999998;0.8962333;727.5885;0.4956039;1011.161;0.262902;-105.1775;-0.882973;1826.608;0.2333944;863.4018;0.5049865;-81.87093;-1.089564;2949.903;0.1415931;615.9780000000002;0.5532387;-82.9818;-1.065137;-6.778275;-1.250297;14.63114;0.7366288000000001;0.08663765;0.5537719;-0.02126635;-0.6459094;0.5978260999999999;0.6840844;15.47894;0.8452346;-11.245;-1.574834;3.45601;3.866641;-28.16878;-0.5475536999999999;-2.387789;8.846794000000003;-0.03134892;-0.005408861;0.02993957;1.869159;0.9569378;0.655;0.275;0.2433333;0.07717224;-20.26474;pos
'YAF_gas_neutral';neu;0.0;34.34368;0.0157976;33.91857;34.29224;34.4993;0.5807343;32.55066;43.37133;7.013166;6.746022999999999;0.5552413;0.7351986999999999;0.14149289999999998;0.5144502999999999;0.965838;0.8243450999999999;5.324885;2.430386;3.066701;1.034935;0.111208;0.9712475;18.20521;1.3522459999999998;7.887778999999999;2.333239;6.351443;2.582113;-1.190509;-14.55003;0.007815798;1.19954;0.5654674;0.9858598;11.64106;0.1468698;5.014817;1.541965;20.07881;0.5426734999999999;513.0669;0.3316372;1156.984;0.1837226;-62.87466;-1.408033;1606.076;0.14133520000000002;850.5268;0.6862482;-70.5527;-1.154913;2627.616;0.1443856;833.6642;0.5187427;-73.21846;-1.089983;-12.82823;-0.6117265000000001;22.1208;0.4667262;0.07923428;0.4295352;-0.02916819;-0.4365085;0.1474181;0.7457629;32.211240000000004;0.3812977;1.443331;12.29486;8.562512;2.046031;-8.768307;-1.74131;-5.086034;12.37455;-0.05789956;-0.003177357;0.027913;1.793722;0.9174312;0.77;0.35;0.19666670000000008;0.06548961;-28.219690000000003;neu
'YAF_gas_ps';sur;0.0;43.11729;0.190893;35.23273;41.70971;51.22429;15.99156;66.14348000000001;16.12118;96.58025;51.08785;0.5565525;0.8540464;0.15051199999999998;0.4033756;0.940254;0.789742;8.110478;8.604973;5.6272980000000015;3.160577;0.3171233;1.306026;0.7963826;24.09663;-1.497959;-14.610220000000002;-8.01641;-2.041886;-7.693838;-2.565869;0.04476837;1.291267;0.7777364999999999;0.8672559000000001;7.60601;0.5487576999999999;5.497282;1.062236;13.20133;0.8658319;805.3881;0.3725097;1041.591;0.315257;-100.0793;-0.9452909;1812.877;0.1528418;802.1516;0.5128534;-82.50036;-1.066077;2998.961;0.1299891;779.6226;0.4190382;-85.71913;-0.9951707;-5.2277510000000005;-1.855885;17.14536;0.5495209;0.06616183;0.6826390999999999;-0.01146535;-1.849876;0.4445297;0.7824029;11.10832;1.359882;-12.31298;-1.520586;-9.294117;-1.814842;-18.76877;-0.8554292;-2.114043;10.52556;-0.03079302;-0.0004799475;0.1168427;1.95122;1.5;0.4133333;0.2380943;0.1725;0.1013348;-28.06999;pos
'YAF_gas_sad';sad;0.0;35.30194;0.1041493;32.520340000000004;35.18423;39.27606;6.755722;436.9163;557.5911;16.15098;10.39225;0.3604174000000001;0.6478824000000001;0.1462723;0.31337990000000004;0.5800195;0.4337472;3.734568;1.882864;1.868254;0.9242169;0.0806841;1.050454;15.33631;1.4912;20.95428;0.4334033;8.665016;1.690241;-3.757443;-6.822431;0.01532964;1.740641;0.5528765;1.069727;11.78284;0.2771701;12.84583;0.4525946;26.72798;0.4188733;614.8011;0.3838174;1211.991;0.17677820000000002;-84.68523;-1.057638;1738.057;0.200887;991.6084;0.490391;-87.26266;-0.9008698;2798.353;0.1824691;680.2366;0.6183516;-89.08896999999996;-0.8701261;-20.01183;-0.3122509;30.76141;0.321686;0.05466777;0.7024885000000001;-0.032077;-0.4301591;0.1045568;0.8305005;29.0613;0.4028013;18.80353;0.3429207;11.95496;1.298543;-13.52758;-1.765278;-3.298772;9.213638;-0.02458582;-0.006635676;0.03721928;1.6806720000000002;0.8583690999999999;0.77;0.31;0.2466667;0.1049868;-30.02785;neg
'YAF_gaze_angry';ang;0.0;38.13166;0.1195721;35.78863;37.46216;40.44658;4.6579510000000015;44.04351;15.14099;43.2367;25.48722;0.9270253;0.9839964;0.2173054;0.4485195;1.584878;1.367573;9.712716;3.458996;6.668225;2.8930580000000004;0.351005;1.284455;3.112819;6.216702;6.608685;2.402085;5.499587;5.127592;-18.80471;-1.603184;0.02582242;1.582181;0.9578705;1.089538;9.312319;0.425164;12.77396;0.6315373000000001;16.40908;0.8411046;763.1689;0.4907701;893.2873;0.3049958;-95.24146;-0.9704925;1867.321;0.2124124;730.3633;0.4997143;-80.60358000000002;-1.062818;3093.979000000001;0.150644;883.8408;0.5558354999999999;-78.6172;-1.107068;-7.496166;-1.2216209999999998;14.55145;0.6893839;0.1036819;0.3837119;-0.02382071;-0.7393373000000001;0.5270176;0.9085078;13.526370000000002;0.922263;3.035337;5.659581;8.129635;4.062024;-35.87849;-0.6638263000000001;1.640022;6.480597;-0.02774701;0.002203587;0.03423047;1.7391299999999998;1.333333;0.4833333;0.4294441;0.24;0.03559026;-21.80726;neg
'YAF_gaze_disgust';dis;0.0;33.90418;0.197486;28.76491;34.51474;38.65342;9.888512;38.44907;14.91242;132.618;103.3736;0.3932338;0.9128981;0.09469368;0.2023942;0.7423828;0.6476891;6.9799229999999985;7.586656;5.229596;2.950398;0.14493399999999998;1.172452;9.345239;2.334169;12.69797;0.9835118;8.169116;2.556357;-4.119604;-5.414674;0.02451824;1.267815;0.7267934;1.142916;7.961892999999999;0.6070539;7.630356;1.2938040000000002;17.72339;0.6913541999999999;469.8189;0.5108755;1137.787;0.2438353;-100.0372;-0.9715202;1618.649;0.20019260000000005;728.1208;0.7396271;-92.62579;-0.9392526;2569.042;0.17384129999999998;970.2719999999999;0.6845865;-91.21616;-0.9663624;-11.84927;-0.6566835999999999;20.74851;0.5188972;0.09893842;0.4118310000000001;-0.026264599999999996;-0.6074153;0.2271943;0.7702534000000001;22.30385;0.7122056;7.931877;1.6222379999999998;9.412274;2.253314;-15.27912;-1.401721;-3.083082;9.241977;-0.009561141;-0.007789379;0.02893324;2.0;1.22449;0.48;0.4020779;0.235;0.03354102;-30.45347000000001;neg
'YAF_gaze_fear';fea;0.0;42.14571;0.05929759;40.52405;42.48192;44.5078;3.983746;23.837;17.088160000000002;33.872890000000005;14.0234;0.7257093000000001;0.7337840999999999;0.1807498;0.685086;1.301624;1.120874;7.512923;2.426143;9.480461;5.1991830000000006;0.27978590000000003;0.9724002;4.900478;3.165281;-2.10495;-6.4178190000000015;3.210946;4.875019;-12.66639;-1.395445;0.02075236;2.031194;0.5739416;1.112442;11.45447;0.3600762;14.92827;0.398407;12.84605;0.7761183;567.9279;0.6021153;1152.207;0.3869613;-135.4398;-0.6349263;1604.874;0.2154356000000001;713.6942;0.5673736;-81.9773;-1.060208;2633.234000000001;0.1516889;758.8948;0.3712722;-82.83764000000002;-1.042069;-8.961542999999997;-0.8946111999999999;15.33225;0.6596082;0.09520784;0.5758293999999999;-0.01985459;-0.6017081;0.4251007000000001;0.5736749;12.67856;0.9806481;-5.80934;-2.277089;3.433467;5.446139;-22.81596;-0.5877686;1.513467;6.14958;-0.018759;-0.0006584942999999999;0.03444782;2.955665;1.010101;0.63;0.15;0.2233333;0.1596524;-25.09503;neg
'YAF_gaze_happy';hap;0.0;39.63196;0.09146939;36.56931;38.9154;41.22678;4.657471;80.47214;74.86168;16.77415;5.0572550000000005;0.922403;0.8826620999999999;0.14606229999999998;0.6023948;1.734637;1.588574;14.33645;7.225144999999999;7.33275;3.048202;0.3400172;1.192195;6.69614;2.571513;5.822698;3.170156;10.60505;1.537325;-16.29213;-1.53971;0.01314846;1.315436;0.5364587;1.015429;11.83558;0.2583781;15.76506;0.4513063;16.28805;0.774277;593.7977;0.5856991;1226.397;0.4323679;-96.55568;-0.9757794;1740.741;0.2022001;658.077;0.921201;-78.64262;-1.041316;2775.0490000000004;0.1270233;900.5403;0.9113276;-74.86933;-1.127969;-10.6043;-0.676945;15.701629999999998;0.5699852;0.09991691;0.481034;-0.03277418;-0.3054344;0.4936982;0.8433773999999999;14.98195;0.8589624;-0.7082881;-25.25984;14.436329999999998;1.168677;-31.19581;-0.4905317;-3.345725;10.38564;-0.01832032;-0.00489259;0.0292743;1.826484;0.9345795;0.725;0.175;0.2133333;0.04189935;-20.92197;pos
'YAF_gaze_neutral';neu;0.0;33.57219;0.01277882;33.32497;33.57306;33.92381;0.5988388000000001;33.76464;38.10038;6.9141460000000015;6.403404;0.5866795;0.6685871;0.1602003;0.6454525;0.9769780999999998;0.8167778;4.487825;2.709623;2.919038;0.8349474;0.1021643;0.8870716000000001;16.11386;1.309942;11.18388;1.49471;17.70044;1.242744;-9.308647;-2.368953;0.008912293;1.913751;0.5674701;1.167639;10.9527;0.193528;2.964886;2.332628;17.37485;0.7158366;430.1469;0.3607115;983.0189999999999;0.2400284;-47.37801;-1.750527;1534.977;0.14681070000000002;537.8878;0.6980383000000001;-62.03117;-1.196659;2557.063;0.1202708;707.5741;0.4024934;-59.05472;-1.292823;-12.01368;-0.7030823;18.83902;0.6084941999999999;0.07331841;0.3706501;-0.03736906;-0.2981946;0.1282847;0.6972198000000001;25.92349;0.4327776;6.967536;2.350742;23.06276;0.9384128;-18.22043;-0.951117;-5.704945;13.68281;-0.05094957;-0.002393049;0.02188973;1.769912;0.9049774;0.845;0.325;0.15666670000000002;0.02494438;-29.00105;neu
'YAF_gaze_ps';sur;0.0;43.33957;0.1729135;36.5441;40.94796;49.6209;13.0768;64.0996;4.272257;63.13653000000001;17.30193;0.4848389;0.7741088;0.1447662;0.3544929;0.8414345;0.6966683000000001;6.830984;8.079216;5.820233;3.41425;0.2446612;1.04619;4.8652419999999985;3.659062000000002;7.925939;2.24442;-0.07894105;-277.7654;-19.65082;-1.268086;0.04188724;1.417086;0.7973667;0.9630849;9.526422;0.2894699;11.80267;0.7347489;13.86856;0.9857019;865.5258;0.3247137;1040.4589999999996;0.2847158;-78.21343;-1.094562;1986.905;0.1284865;693.2142;0.5526118;-74.84538;-1.025447;3177.488;0.1048928;766.4548;0.5925517;-71.93567;-1.0746;-10.84777;-0.748117;19.3217;0.4777498;0.08648568;0.4866914000000001;-0.02552334;-0.5697166;0.33343779999999995;0.7663701;10.82592;1.536694;4.477196;4.309103;1.354278;17.73742;-32.69843;-0.5059307;-6.668224;15.14135;-0.03516455;-0.00232723;0.03316263;1.99005;1.530612;0.4633333;0.1452201;0.1633333;0.02357022;-29.33002;pos
'YAF_gaze_sad';sad;0.0;33.22631;0.16507020000000006;32.07934;33.36113;38.64817;6.568828999999999;445.2043;497.4454;63.51301;24.00778;0.3772876;0.6635498000000001;0.1477848;0.29668140000000004;0.6498892;0.5021044;4.20804;2.280892;2.209186;1.028501;0.1013999;0.97034;16.19126;1.261133;26.32587;0.4262923;16.69687;1.039068;-7.037647;-3.47416;0.05121406;2.3759360000000003;0.7121673000000001;1.254932;10.54057;0.4178975;10.96358;1.259837;27.20528;0.5549371;600.2367;0.314892;1164.097;0.2101224;-82.93666;-1.039359;1892.797;0.22475970000000006;749.3391;0.7167448000000001;-88.85566999999998;-0.8628450999999999;2904.0690000000004;0.1488671;782.1936;0.4688379;-89.02113;-0.8592122;-23.32004;-0.2643982;31.41266;0.2716756;0.05403376;0.9429024;-0.03899856;-0.3886856;0.13205350000000002;0.7700167;28.03149;0.379489;27.62397;0.3823809;22.36619;0.7861442;-18.41084;-1.197222;-7.0744089999999975;14.2005;-0.02279883;-0.007218766999999998;0.04430842;1.587302;1.619433;0.4025;0.4170357;0.1925;0.116485;-28.04963;neg
'YAF_germ_disgust';dis;0.0;32.4615;0.1692839;29.21327;33.06966;36.36187;7.148603;180.8087;172.3975;17.4754;13.5466;0.4495;0.8248027;0.1208389;0.3862815;0.7500826;0.6292437;5.34508;4.702343;3.5332440000000003;2.17029;0.147904;1.08662;16.06488;1.54635;6.736947;2.093756;-0.5417913000000001;-40.78408;-7.996013;-2.4495720000000003;0.04163182;2.18143;0.7441466999999999;0.783323;6.108169;0.8147236;4.341787999999998;1.996378;15.4024;0.9241888;533.5213;0.5162473;1293.59;0.25750460000000003;-74.55357;-1.234692;1537.44;0.2006356;975.085;0.4049686;-62.94207;-1.299621;2676.521;0.2141591;867.2405;0.4810874;-64.26467;-1.258384;-7.842681;-1.287126;19.74393;0.5502779999999999;0.09572396;0.4629385;-0.01582551;-1.133994;0.1929924;0.8652003;25.92223;0.6323614000000001;3.148917;4.398123;-0.6296558000000001;-37.25261;-15.35222;-1.138068;1.729716;6.6799240000000015;-0.003615983;-0.0016742;0.03410011;1.532567;1.171875;0.6166666999999999;0.3736605;0.21;0.09899495;-31.61622;neg
'YAF_germ_fear';fea;0.0;43.05363;0.1033963;39.82472;42.55672;45.85167;6.026947;36.09023;16.34335;80.10329;32.76677;0.9439208;0.6422747;0.3518877;0.8491208;1.555917;1.204029;11.61866;10.26038;8.959589;3.18167;0.5058135;0.8840107;8.417798;2.456259;-0.05700625;-311.4536;-1.581792;-12.2052;-9.769369;-1.907477;0.025684600000000002;1.237946;0.7696478;0.9522844;9.570592;0.5421028;8.169514999999999;1.066515;15.983579999999998;0.6505426;764.4554;0.4303165;1102.355;0.28333509999999995;-91.82268;-0.973957;1731.785;0.1789326;786.2280000000003;0.3712765;-71.28198;-1.147615;3037.911;0.15228160000000002;578.5759;0.768538;-75.01586999999998;-1.039082;-7.140938;-1.406284;17.85275;0.6563209;0.06680697;0.7831283;-0.01477802;-1.181187;0.6497418;0.6966203000000001;17.19639;0.9170654;-6.643861;-2.440571;-4.217697;-5.0891449999999985;-17.09414;-0.9436911;1.939918;3.510011;-0.03534373;-0.0011441860000000002;0.2145991;2.890173;2.380952;0.285;0.2559785;0.11;0.08306623;-22.89563;neg
'YAF_germ_happy';hap;0.0;38.84779;0.09500316;35.40741;37.60986;42.11898;6.711571000000001;31.03712;10.54631;17.43114;6.750172;0.9383852;0.8352688;0.2123743;0.7345616;1.820495;1.608121;14.57995;7.393213;6.787795;3.078816;0.35249250000000004;1.0407030000000002;13.16841;1.585205;0.4860176;42.00736;7.839872;1.7942;-13.00846;-1.515977;0.01209313;1.7911970000000002;0.5269264;0.8982473;11.77501;0.2145265;13.0643;0.5541435;15.20385;0.905612;599.8043;0.6370473000000001;1021.25;0.3234192;-64.91465;-1.292943;1641.4779999999994;0.2637741;933.3384;0.6380859;-53.00961;-1.36513;2683.44;0.2171808;830.9236;0.6815485;-53.59288000000001;-1.348734;-10.2655;-1.003658;16.72539;0.7968745;0.09502743;0.4035160999999999;-0.02238881;-0.528496;0.4395562;0.8428051;19.65456;0.8210453000000001;-4.634957;-4.187275;8.312876;1.677509;-19.47441;-0.8689950999999999;3.227647;3.050073;-0.02295019;-0.001460341;0.04841528;2.094241;1.081081;0.735;0.155;0.17;0.03;-21.46864;pos
'YAF_germ_neutral';neu;0.0;34.68469;0.08249228;34.07983;34.367470000000004;34.54381;0.4639778000000001;7.611254;7.0932559999999985;57.07891;0.0;0.4849908;0.6577864999999999;0.1488318;0.5260991;0.7955479999999999;0.6467162;5.423371;2.954212;1.823241;1.233507;0.07931934;0.971112;21.37681;1.111766;4.4288620000000005;3.876319;13.472779999999998;1.43972;-4.599717;-3.860248;0.008682732;1.374395;0.5482555;1.229763;10.7595;0.4085195;5.1587239999999985;1.302436;15.25234;0.9719431;479.4959;0.4659361;1149.039;0.2075971;-46.64401;-1.689385;1505.226;0.1833764;793.5897;0.5136423999999999;-57.0244;-1.267609;2479.008;0.16449489999999994;795.2466;0.4016629;-55.67181;-1.306099;-10.95261;-0.9591926;18.00617;0.7474523;0.07073604;0.5579609000000001;-0.02591464;-0.5056004;0.09629235;0.8260209999999999;30.43623;0.5418890000000001;0.7072904999999999;24.34847;14.58233;1.3348950000000002;-9.561357;-1.7554759999999998;-4.025744;12.4018;-0.05039424;-0.003070151;0.01778733;1.851852;0.952381;0.83;0.3;0.2;0.05;-31.63503;neu
'YAF_germ_ps';sur;0.0;43.21213;0.189868;34.954640000000005;43.73844;50.59687;15.64223;733.3739;1113.423;151.084;99.92423;0.5662762;0.606352;0.1731802;0.6248781999999999;0.9370584;0.7638782;6.307996;6.837078;5.890219;2.661868;0.3136857;0.9592014;10.0662;2.43089;-2.874042;-6.530672;-9.038754;-2.137007;-12.64408;-1.43742;0.04390817;0.962627;0.8854315;1.036162;6.8163589999999985;0.8937695;5.549425;1.563427;12.36338;1.30954;745.2531;0.4571363000000001;1074.495;0.2319719;-67.22894000000001;-1.260225;1709.065;0.2302914;777.7537;0.397006;-52.15484;-1.371063;2885.833;0.2105864;852.2085;0.4650447;-54.9466;-1.262392;-5.511698;-2.146958;18.3361;0.6865095999999999;0.0859028;0.5879008000000001;-0.0124136;-1.189454;0.3636452;0.7681819000000001;16.56311;1.306027;-7.2695729999999985;-2.434096;-10.46031;-1.900484;-17.28969;-0.9621286;3.601083;4.34504;-0.01224723;0.0035677020000000007;0.1572594;3.333333;2.298851;0.34;0.2575849;0.09666667;0.06649979;-28.87119;pos
'YAF_germ_sad';sad;0.0;35.89709000000001;0.1474998;32.10735;34.988890000000005;38.72218;6.61483;35.54097;154.7953;28.86854000000001;23.71338;0.4431202;0.6934769000000001;0.150829;0.3935923;0.71729;0.5664610999999999;4.276445;1.036263;1.742357;1.134108;0.1292035;1.096226;20.73111;1.188643;19.58836;0.4946197;11.91941;1.26105;-3.735262;-6.420959;0.01301179;1.552683;0.5929849;1.21294;10.91115;0.4204991;11.748;0.7019476;26.08414;0.5905268;536.0273;0.5511789;1261.256;0.2212484;-65.0415;-1.294507;1602.721;0.25263800000000003;1024.61;0.4483034000000001;-72.94318;-0.993995;2575.082000000001;0.1993668;841.8184;0.4613845;-74.27473;-0.9627079;-19.93026;-0.6053897;29.53272;0.4850352;0.04690375;1.03262;-0.03304504;-0.4680309;0.1388459;0.998241;30.21479;0.6259904000000001;19.20355;0.4993801;13.08637;1.102343;-9.318198;-2.578563;-4.508017;11.88482;-0.02018324;-0.009800075;0.1086674;1.762115;1.826484;0.4;0.2547548;0.1275;0.1331118;-27.61353;neg
'YAF_get_angry';ang;0.0;37.85033;0.1663061;34.65337;35.97232;38.5967;3.943336;500.0774;315.9591;37.86422;12.8265;0.6195728;0.9300476;0.1562431;0.3874025;0.9715701;0.815327;6.510682;2.31339;4.046912;2.653878;0.2227084;1.232741;3.377097;6.596405;8.992229;1.553813;3.071628;7.801869;-17.001379999999994;-1.471028;0.02448726;1.325498;0.8117259;1.114796;7.606117;0.7559241999999999;9.970017;1.2290370000000002;18.77659;0.7274783;640.9473;0.4799731;918.0189;0.3466641;-105.4238;-0.8869906999999999;1707.933;0.1957252;701.5222;0.4863636;-85.86296999999998;-1.015848;2998.177;0.149724;892.4002;0.6920465;-84.75066;-1.001984;-6.493982;-1.514309;14.16595;0.80366;0.08996042;0.4972116;-0.01895498;-1.0021129999999998;0.33381550000000004;0.8937251;14.06258;1.314329;6.074713;2.496782;3.1736470000000003;9.011801;-30.02661;-0.7344466;0.1533652;7.630824;-0.03189439;-0.00258835;0.04636469;2.1551720000000003;2.6431720000000003;0.2283333;0.2584838;0.152;0.06493073;-27.30316;neg
'YAF_get_disgust';dis;0.0;34.57278;0.1286308;32.08748;34.976620000000004;37.70576;5.618279;93.63128;108.2552;25.14227;38.48144;0.4308266;0.9793074;0.06403169;0.2960146;0.7366059;0.6725741999999999;6.1917290000000005;3.7922910000000014;3.606885;2.319003;0.1763487;1.165406;8.148907000000001;2.831657;6.147627;2.557842;7.020815;2.7015130000000003;-4.529292;-3.753551;0.04953336;1.841736;1.068684;0.6822753;5.372891;0.9521887;7.063672;1.275907;13.96962;0.9237379;508.9777;0.4752603;1122.698;0.2592321;-131.0233;-0.6948741999999999;1643.892;0.1856486;739.8789999999997;0.6127263000000001;-118.1312;-0.7592382;2762.777;0.1131138;945.684;0.7343871999999999;-117.68700000000001;-0.7676761;-8.903030000000003;-1.103355;15.78292;0.8273261999999999;0.09347193;0.5165109999999999;-0.02715923;-0.528084;0.3253534;0.6770396;18.97218;0.7733667;0.7858653;22.43183;11.87971;1.822979;-16.10415;-0.9290464;-2.555196;11.16234;0.01032122;-0.01020224;0.06055319;2.247191;1.145038;0.3866667;0.2049932;0.46;0.1498888;-31.38826;neg
'YAF_get_fear';fea;0.0;39.70163;0.13981129999999994;36.17203;41.43927;44.06853;7.896503;204.8286;161.3137;67.42766;31.90069;0.7136174;0.7853979;0.2235502;0.5375932;1.349796;1.126246;8.391437;3.391574;6.249866;2.117905;0.3137001;0.9673291;5.195488;3.4944870000000003;-1.394776;-14.09666;3.634521;5.206717;-11.08801;-1.749425;0.03744128;1.7039990000000005;1.029132;0.9504908;8.605308;0.591186;13.71183;1.425076;17.44288;0.8376170000000001;610.7556;0.5619706999999999;1168.687;0.224548;-137.5434;-0.5997345000000001;1653.0;0.2015321;767.2269;0.4491936;-91.34415;-0.9816967;2754.568;0.1165018;812.7887;0.3700305999999999;-93.61198;-0.9419703;-8.279811;-0.8990461;17.1967;0.4779756;0.07630508;0.8502588;-0.01704011;-0.8997023999999999;0.4655884;0.6028129;15.86878;0.769521;-6.519381;-3.129235;4.985036;4.065905;-21.18107;-0.8592943000000001;3.574885;4.045739;-0.001426165;-0.003993122;0.118287;3.012048;1.863354;0.3066666;0.2628476;0.2033333;0.13888440000000002;-25.93119;neg
'YAF_get_happy';hap;0.0;40.20992;0.09355675;36.90482;39.46902;44.06332;7.1585009999999984;106.5965;77.70376999999998;43.10647;36.24058;1.253177;0.9187195;0.1970913;0.7645191;2.701176;2.504085;21.62687;12.60641;8.779767999999999;3.242157;0.5559835999999999;1.076028;2.637502;7.0621199999999975;0.6734732;32.56576;6.783998;1.81533;-19.07324;-1.338987;0.028537;2.037515;0.7652538000000001;1.031725;10.96449;0.2576258;10.62583;1.181989;14.2902;1.117761;768.1238;0.5496053000000001;919.2477;0.388961;-94.90033;-0.9926661;1806.853;0.2158606;873.3161;0.8541133;-75.0605;-1.184362;2996.843;0.138016;783.7982;0.6562496;-77.3496;-1.125532;-7.559873;-1.0669799999999998;13.00832;0.8069202;0.1047751;0.4436839;-0.02709331;-0.4080793;0.8385552;0.6788486;11.54548;1.10397;-10.4408;-1.794662;6.8264580000000015;1.898974;-34.69892;-0.4911718;-0.233797;7.275435000000001;-0.03245433;-0.006141225;0.03908335;2.5510200000000003;1.04712;0.625;0.375;0.2033333;0.07717224;-17.99002;pos
