name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'YAF_gin_fear';0.000000;4.229187e+001;1.036873e-001;3.879112e+001;4.154342e+001;4.460593e+001;5.814812e+000;1.187994e+002;1.351890e+002;4.025174e+001;2.852262e+001;8.014089e-001;6.284103e-001;3.156043e-001;7.160599e-001;1.307351e+000;9.917466e-001;1.126593e+001;1.087294e+001;7.156250e+000;3.838994e+000;3.117211e-001;8.585508e-001;7.629665e+000;2.389027e+000;-1.821535e+000;-9.961816e+000;5.167196e+000;3.175178e+000;-1.753278e+001;-1.119425e+000;2.135696e-002;1.320025e+000;7.749921e-001;9.264174e-001;1.056942e+001;4.734465e-001;1.190018e+001;7.404082e-001;1.128914e+001;1.118549e+000;5.073780e+002;6.001069e-001;1.124137e+003;3.221940e-001;-1.133824e+002;-7.718807e-001;1.587137e+003;2.119586e-001;6.382982e+002;6.014965e-001;-5.847142e+001;-1.208601e+000;2.614733e+003;1.509953e-001;7.028909e+002;4.097304e-001;-5.553020e+001;-1.283904e+000;-8.347826e+000;-1.180616e+000;1.476330e+001;7.978942e-001;9.122701e-002;5.366014e-001;-2.262502e-002;-6.745579e-001;3.896337e-001;6.589981e-001;1.300155e+001;1.201550e+000;-5.491969e+000;-3.191580e+000;6.152039e+000;2.875083e+000;-2.434266e+001;-6.679582e-001;3.134855e+000;3.204194e+000;-8.148019e-003;-2.032810e-004;5.894796e-002;2.958580e+000;1.829268e+000;4.233333e-001;3.039006e-001;9.666667e-002;4.496912e-002;-2.502506e+001
'YAF_gin_happy';0.000000;3.950632e+001;8.655071e-002;3.586913e+001;3.959345e+001;4.146610e+001;5.596970e+000;3.485920e+001;1.402762e+001;1.420438e+001;9.610956e-001;9.021693e-001;8.858112e-001;1.763970e-001;6.352096e-001;1.743125e+000;1.566728e+000;1.180547e+001;6.691073e+000;6.024479e+000;2.394710e+000;2.944081e-001;1.112301e+000;9.200992e+000;2.425135e+000;3.047537e+000;7.216227e+000;1.289939e+001;1.204814e+000;-1.730052e+001;-1.381411e+000;1.184568e-002;1.462656e+000;5.582229e-001;1.003177e+000;1.234555e+001;2.043376e-001;1.363850e+001;4.127468e-001;1.874926e+001;7.260054e-001;6.918707e+002;5.524195e-001;1.045860e+003;3.132475e-001;-7.097239e+001;-1.185372e+000;1.842678e+003;2.245604e-001;6.919565e+002;5.964444e-001;-5.852152e+001;-1.275340e+000;3.037037e+003;1.538498e-001;6.867469e+002;5.060556e-001;-6.028748e+001;-1.224426e+000;-1.169116e+001;-9.836193e-001;1.727273e+001;7.594537e-001;8.640983e-002;4.854115e-001;-2.451199e-002;-4.818615e-001;3.757101e-001;8.970692e-001;1.731821e+001;8.609840e-001;-3.166508e+000;-6.661849e+000;1.457134e+001;1.092083e+000;-2.656882e+001;-7.365040e-001;5.731027e+000;2.696102e-001;-2.986499e-002;7.220619e-005;3.993405e-002;2.094241e+000;1.081081e+000;7.150000e-001;2.450000e-001;1.900000e-001;2.000000e-002;-2.230087e+001
'YAF_gin_neutral';0.000000;3.377439e+001;1.243347e-002;3.350675e+001;3.379155e+001;3.402935e+001;5.226021e-001;3.058726e+001;2.884790e+001;6.093697e+000;6.444133e+000;5.452830e-001;6.647887e-001;1.709936e-001;4.506877e-001;9.960559e-001;8.250623e-001;4.737950e+000;3.379221e+000;3.210408e+000;9.774694e-001;9.971793e-002;8.014824e-001;1.892077e+001;1.077577e+000;1.369632e+001;1.030833e+000;2.282978e+001;8.368226e-001;-1.012805e+001;-1.937361e+000;9.671548e-003;1.559895e+000;5.508987e-001;1.002547e+000;1.104208e+001;2.311861e-001;5.299743e+000;1.339390e+000;1.898883e+001;6.666454e-001;4.873161e+002;4.801164e-001;1.032849e+003;2.231462e-001;-4.472033e+001;-1.699087e+000;1.636991e+003;1.768421e-001;6.143636e+002;5.584052e-001;-5.825624e+001;-1.179798e+000;2.697623e+003;1.382578e-001;6.791672e+002;3.190822e-001;-5.706471e+001;-1.220275e+000;-1.392911e+001;-7.381726e-001;2.044350e+001;6.426287e-001;6.456852e-002;5.901811e-001;-3.474595e-002;-2.736437e-001;1.167192e-001;6.927178e-001;2.608319e+001;5.196741e-001;1.082341e+001;1.260376e+000;2.558312e+001;7.073651e-001;-1.598498e+001;-1.089918e+000;-3.032449e+000;9.695629e+000;-4.491832e-002;-5.423400e-003;3.213052e-002;2.380952e+000;9.803922e-001;8.150000e-001;3.450000e-001;1.850000e-001;5.000000e-003;-2.932274e+001
'YAF_gin_ps';0.000000;4.239560e+001;1.840519e-001;3.502553e+001;4.131876e+001;4.996162e+001;1.493609e+001;9.070918e+001;1.993666e+001;8.039116e+001;3.889135e+001;4.946284e-001;5.994524e-001;1.650694e-001;5.036052e-001;7.960814e-001;6.310120e-001;4.635293e+000;4.551985e+000;5.041975e+000;2.449121e+000;2.079416e-001;7.513724e-001;4.395718e+000;5.415222e+000;4.722083e+000;3.223985e+000;-1.632087e-001;-1.083199e+002;-1.813919e+001;-1.251920e+000;4.304795e-002;1.646934e+000;6.476517e-001;7.363295e-001;9.072878e+000;3.547426e-001;7.943753e+000;9.350405e-001;1.573747e+001;8.070455e-001;7.879552e+002;3.689765e-001;1.041380e+003;2.659240e-001;-7.184991e+001;-1.185755e+000;1.878110e+003;1.542612e-001;5.777794e+002;6.705744e-001;-6.768481e+001;-1.121656e+000;3.067398e+003;1.225917e-001;7.747484e+002;6.007497e-001;-6.942996e+001;-1.073102e+000;-1.102730e+001;-8.339476e-001;1.929975e+001;5.357724e-001;7.649188e-002;6.520305e-001;-2.421065e-002;-6.087743e-001;2.595744e-001;5.472417e-001;1.346091e+001;1.357504e+000;7.469796e-003;1.830985e+003;1.729513e-001;1.129203e+002;-2.683315e+001;-6.953072e-001;5.781455e+000;1.349296e+000;-1.876807e-002;1.743854e-003;7.514723e-002;2.777778e+000;1.724138e+000;4.233333e-001;2.880201e-001;2.000000e-001;3.000000e-002;-3.083037e+001
'YAF_gin_sad';0.000000;3.423260e+001;1.713294e-001;3.267561e+001;3.518266e+001;3.958272e+001;6.907112e+000;2.124990e+002;1.212973e+002;7.794077e+001;7.104596e+001;4.000616e-001;6.503659e-001;1.699570e-001;3.459543e-001;6.264381e-001;4.564811e-001;3.900040e+000;3.151699e+000;2.370845e+000;9.352430e-001;1.247521e-001;9.076648e-001;1.725492e+001;1.333238e+000;2.525643e+001;4.022811e-001;1.552467e+001;1.173577e+000;-8.447560e+000;-2.831549e+000;4.150074e-002;2.710725e+000;7.761405e-001;1.456554e+000;1.092134e+001;4.128362e-001;1.529645e+001;4.613547e-001;2.875922e+001;3.983731e-001;5.125045e+002;3.026860e-001;1.201988e+003;1.781365e-001;-8.198141e+001;-1.058862e+000;1.762608e+003;2.271621e-001;8.818759e+002;5.559785e-001;-8.755439e+001;-8.596837e-001;2.768081e+003;1.656752e-001;6.846210e+002;5.018322e-001;-8.851665e+001;-8.419217e-001;-2.384859e+001;-3.245036e-001;3.289843e+001;2.857621e-001;4.463701e-002;8.841630e-001;-3.511889e-002;-3.627421e-001;1.499010e-001;7.739991e-001;2.918470e+001;3.621254e-001;2.586225e+001;3.915723e-001;1.980162e+001;8.858973e-001;-1.501076e+001;-1.655878e+000;-1.706820e+000;8.362426e+000;-1.532251e-002;-1.241602e-002;7.761856e-002;1.877934e+000;1.932367e+000;3.425000e-001;1.861955e-001;2.033333e-001;1.249889e-001;-2.791657e+001
'YAF_goal_angry';0.000000;3.862568e+001;1.201444e-001;3.657327e+001;3.828055e+001;4.061336e+001;4.040089e+000;2.694339e+002;2.707378e+002;1.376265e+001;3.183740e+001;1.105402e+000;9.240411e-001;2.149765e-001;8.312200e-001;1.747980e+000;1.533003e+000;1.164579e+001;3.188852e+000;7.354242e+000;2.494829e+000;5.059308e-001;1.100074e+000;9.954591e+000;1.793227e+000;7.004175e+000;2.571326e+000;-3.007412e+000;-8.320613e+000;-3.408662e+001;-1.041807e+000;3.389725e-002;1.763028e+000;9.874534e-001;1.300406e+000;8.822808e+000;5.397580e-001;7.263525e+000;1.123961e+000;1.686250e+001;8.602387e-001;7.496201e+002;3.834065e-001;9.027671e+002;2.813479e-001;-6.697716e+001;-1.354832e+000;1.932607e+003;2.403363e-001;7.168654e+002;4.109784e-001;-6.191439e+001;-1.264278e+000;3.157741e+003;1.132384e-001;7.801409e+002;6.205026e-001;-6.127168e+001;-1.286155e+000;-9.412202e+000;-1.207597e+000;1.730032e+001;7.320853e-001;9.839606e-002;3.858736e-001;-3.376465e-002;-6.870930e-001;6.706501e-001;8.391486e-001;1.606833e+001;7.683489e-001;3.976226e+000;4.939263e+000;-4.317232e+000;-6.489120e+000;-4.724894e+001;-6.014635e-001;-2.040786e+000;1.015931e+001;-3.045112e-002;-3.350131e-003;4.102287e-002;1.990050e+000;1.020408e+000;7.300000e-001;3.500000e-001;1.500000e-001;8.831760e-002;-1.941613e+001
'YAF_goal_disgust';0.000000;3.327039e+001;1.695403e-001;2.919229e+001;3.354213e+001;3.715760e+001;7.965319e+000;7.570584e+001;7.588906e+001;5.194440e+001;2.112742e+001;4.863464e-001;7.781825e-001;1.324316e-001;4.105149e-001;7.703919e-001;6.379603e-001;5.118635e+000;3.288277e+000;4.552473e+000;2.719398e+000;2.133264e-001;1.017708e+000;1.903969e+001;1.174418e+000;9.859425e+000;1.101879e+000;1.729316e+000;1.058823e+001;-1.757139e+001;-1.648497e+000;2.927396e-002;1.326859e+000;7.296072e-001;1.247534e+000;6.651554e+000;7.993839e-001;6.251008e+000;1.522253e+000;2.063613e+001;7.424745e-001;5.343593e+002;6.274894e-001;1.189677e+003;2.272024e-001;-8.026231e+001;-1.123083e+000;1.512582e+003;3.179883e-001;7.674622e+002;3.802921e-001;-6.604969e+001;-1.235366e+000;2.783001e+003;1.590872e-001;7.022530e+002;8.313714e-001;-7.115058e+001;-1.107692e+000;-1.340290e+001;-6.456689e-001;2.280064e+001;4.329794e-001;1.027828e-001;3.450071e-001;-3.438903e-002;-6.963311e-001;2.963636e-001;7.218501e-001;2.700796e+001;6.203265e-001;7.194259e+000;1.392464e+000;1.869813e+000;1.112655e+001;-2.736676e+001;-9.030405e-001;-6.094239e+000;1.521825e+001;-1.745126e-002;-9.827686e-003;3.606230e-002;2.118644e+000;2.222222e+000;3.120000e-001;3.956463e-001;1.450000e-001;1.160819e-001;-2.863880e+001
'YAF_goal_fear';0.000000;4.142388e+001;7.155649e-002;3.929616e+001;4.146036e+001;4.438693e+001;5.090767e+000;3.156334e+001;2.105841e+001;3.854487e+001;2.869178e+001;8.596771e-001;5.894325e-001;2.998758e-001;9.155232e-001;1.336807e+000;1.036931e+000;8.060076e+000;5.864401e+000;6.366216e+000;2.885106e+000;3.313365e-001;7.598414e-001;1.157658e+001;1.162015e+000;4.519319e+000;2.789395e+000;-5.296597e+000;-3.986831e+000;-2.744731e+001;-1.123979e+000;1.787115e-002;1.573970e+000;6.778266e-001;1.159636e+000;1.147381e+001;3.818956e-001;1.199117e+001;7.996118e-001;2.110353e+001;5.017596e-001;5.757770e+002;5.769550e-001;1.074786e+003;3.197599e-001;-8.504031e+001;-1.042297e+000;1.572430e+003;3.040122e-001;7.404469e+002;3.237989e-001;-4.970480e+001;-1.443405e+000;2.902212e+003;1.374806e-001;6.256122e+002;4.255401e-001;-5.659114e+001;-1.207648e+000;-1.001224e+001;-6.730522e-001;1.892346e+001;4.007910e-001;8.471210e-002;6.523651e-001;-2.202698e-002;-7.112169e-001;4.042414e-001;5.833122e-001;1.594518e+001;6.071219e-001;2.131071e+000;5.958832e+000;-6.293237e+000;-3.652195e+000;-3.629263e+001;-7.825369e-001;-2.371374e+000;9.932992e+000;-1.630194e-002;8.122857e-005;6.044545e-002;2.890173e+000;1.190476e+000;6.700000e-001;1.200000e-001;9.666667e-002;5.906681e-002;-2.312857e+001
'YAF_goal_happy';0.000000;3.876981e+001;1.102889e-001;3.569431e+001;3.845797e+001;4.129268e+001;5.598370e+000;1.710528e+002;1.814116e+002;2.484865e+001;1.418561e+001;1.027116e+000;7.195299e-001;1.820598e-001;1.012315e+000;1.811758e+000;1.629698e+000;1.647842e+001;6.996771e+000;5.733342e+000;3.399968e+000;3.332449e-001;1.008639e+000;1.487951e+001;1.218269e+000;2.029211e+000;8.256532e+000;3.583875e-002;3.650790e+002;-2.627779e+001;-1.060982e+000;3.517108e-002;2.701308e+000;5.596396e-001;1.017373e+000;1.168549e+001;2.575479e-001;9.773034e+000;7.831681e-001;1.941268e+001;7.220818e-001;6.267590e+002;6.479995e-001;1.075338e+003;3.106506e-001;-5.505786e+001;-1.421320e+000;1.609523e+003;3.070669e-001;9.073285e+002;5.582731e-001;-3.951090e+001;-1.666578e+000;2.894948e+003;1.283068e-001;6.551995e+002;5.878342e-001;-4.606202e+001;-1.380383e+000;-9.326027e+000;-8.006155e-001;1.725176e+001;6.076658e-001;9.148768e-002;5.602831e-001;-2.288575e-002;-3.832605e-001;3.991975e-001;8.383347e-001;1.888242e+001;7.696967e-001;-1.169714e+000;-1.394906e+001;-7.251312e-001;-1.834200e+001;-3.467597e+001;-6.658413e-001;-8.263384e-001;8.429048e+000;-2.869088e-002;2.794016e-003;1.636642e-002;2.185792e+000;1.129943e+000;7.450000e-001;1.750000e-001;1.200000e-001;6.000000e-002;-2.163786e+001
'YAF_goal_neutral';0.000000;3.371843e+001;9.877768e-003;3.351932e+001;3.366156e+001;3.402565e+001;5.063324e-001;1.271277e+001;5.827530e+000;4.300513e+000;4.289404e+000;5.862998e-001;6.193989e-001;1.616685e-001;7.092503e-001;9.738743e-001;8.122058e-001;6.059638e+000;4.010795e+000;2.211703e+000;1.489606e+000;9.430674e-002;7.966744e-001;2.363063e+001;7.658340e-001;1.199459e+001;1.138431e+000;9.301365e+000;1.994069e+000;-1.684728e+001;-1.459011e+000;6.892125e-003;1.344486e+000;5.395325e-001;1.017355e+000;1.162360e+001;1.387567e-001;6.372434e-001;1.194543e+001;2.021855e+001;5.750501e-001;4.085235e+002;2.690676e-001;1.075763e+003;2.058040e-001;-4.141795e+001;-1.873622e+000;1.406533e+003;1.559902e-001;7.024401e+002;4.504365e-001;-5.035424e+001;-1.402443e+000;2.598586e+003;1.150197e-001;4.792460e+002;6.201521e-001;-5.452763e+001;-1.265345e+000;-1.286620e+001;-5.640169e-001;2.227886e+001;4.802035e-001;7.072384e-002;3.930550e-001;-3.570041e-002;-3.028512e-001;1.128902e-001;6.474017e-001;3.033014e+001;3.619421e-001;9.083849e+000;1.330279e+000;9.931646e+000;2.045929e+000;-2.551980e+001;-7.608261e-001;-8.673226e+000;1.676932e+001;-4.840339e-002;-3.833264e-003;2.020535e-002;1.818182e+000;9.345795e-001;8.650000e-001;3.250000e-001;1.850000e-001;1.500000e-002;-2.827634e+001
'YAF_goal_ps';0.000000;4.260040e+001;1.710580e-001;3.613416e+001;4.105367e+001;4.923933e+001;1.310517e+001;6.582607e+001;9.369316e+000;9.859536e+001;5.300533e+001;4.665327e-001;6.278676e-001;1.859468e-001;5.007046e-001;6.607401e-001;4.747933e-001;5.424064e+000;6.484330e+000;4.904192e+000;3.748075e+000;2.843778e-001;9.689218e-001;1.376950e+001;1.442854e+000;7.966170e+000;1.631519e+000;-1.554712e+001;-1.183434e+000;-2.646793e+001;-1.044835e+000;5.476543e-002;1.566262e+000;9.274882e-001;8.225140e-001;8.353605e+000;5.192075e-001;9.088681e+000;1.295778e+000;1.983613e+001;6.883177e-001;6.307122e+002;5.289454e-001;1.192221e+003;3.345657e-001;-7.852318e+001;-1.126557e+000;1.528609e+003;2.809036e-001;9.683800e+002;4.827359e-001;-5.900211e+001;-1.224310e+000;2.795318e+003;1.618989e-001;5.442437e+002;5.352952e-001;-6.451879e+001;-1.070008e+000;-1.111680e+001;-6.405287e-001;2.424566e+001;3.470547e-001;7.732669e-002;5.638658e-001;-3.201806e-002;-5.289574e-001;3.507134e-001;7.354596e-001;2.026906e+001;8.122892e-001;6.306924e+000;2.214085e+000;-1.906890e+001;-9.024682e-001;-3.645358e+001;-5.914673e-001;-5.456281e+000;1.436643e+001;-2.789123e-002;-8.323707e-004;8.679978e-002;2.840909e+000;2.339181e+000;3.225000e-001;9.283721e-002;1.550000e-001;3.500000e-002;-2.929156e+001
'YAF_goal_sad';0.000000;3.439318e+001;1.282976e-001;3.217614e+001;3.486354e+001;3.855612e+001;6.379986e+000;2.938568e+002;2.348519e+002;3.153041e+001;1.942966e+001;4.143718e-001;6.440818e-001;1.653753e-001;4.186665e-001;6.436662e-001;4.782909e-001;4.060717e+000;2.358843e+000;2.147386e+000;1.058147e+000;1.307898e-001;1.021096e+000;2.228201e+001;9.301793e-001;2.440682e+001;4.493647e-001;6.894335e+000;1.918505e+000;-9.562421e+000;-2.518358e+000;2.839112e-002;2.406286e+000;6.662105e-001;1.406848e+000;1.106338e+001;3.925913e-001;1.163569e+001;5.893604e-001;3.222408e+001;3.334015e-001;5.552607e+002;4.015871e-001;1.195188e+003;2.020510e-001;-7.645858e+001;-1.141821e+000;1.621103e+003;2.917343e-001;9.448525e+002;4.011771e-001;-8.416879e+001;-9.171876e-001;2.840365e+003;1.610812e-001;6.726567e+002;6.276811e-001;-8.982076e+001;-8.190125e-001;-2.262075e+001;-2.362669e-001;3.568074e+001;2.592939e-001;4.837883e-002;1.074922e+000;-3.607649e-002;-5.238372e-001;1.619574e-001;8.360137e-001;3.372037e+001;3.447421e-001;2.723428e+001;3.524003e-001;7.727325e+000;1.707455e+000;-1.908733e+001;-1.179047e+000;-7.830718e+000;1.539809e+001;-2.564988e-002;-8.094107e-003;6.758122e-002;1.777778e+000;9.090909e-001;7.500000e-001;2.000000e-001;2.166667e-001;1.302135e-001;-2.650227e+001
'YAF_good_angry';0.000000;3.856147e+001;1.301925e-001;3.555420e+001;3.726384e+001;4.176294e+001;6.208740e+000;1.437431e+002;1.548372e+002;3.157601e+001;1.780742e+001;8.905751e-001;8.247802e-001;1.990727e-001;6.728655e-001;1.400105e+000;1.201032e+000;6.466709e+000;4.402578e+000;7.518634e+000;3.060843e+000;3.640580e-001;1.104364e+000;8.594353e+000;2.040366e+000;9.357012e+000;1.649514e+000;3.412591e+000;7.361629e+000;-2.483051e+001;-1.107575e+000;3.120887e-002;2.069267e+000;1.278900e+000;1.191172e+000;8.086701e+000;6.205431e-001;9.920465e+000;8.828388e-001;1.655663e+001;9.203780e-001;7.433048e+002;4.252094e-001;9.317468e+002;2.977434e-001;-6.135459e+001;-1.312164e+000;1.895269e+003;2.232666e-001;7.166733e+002;5.498123e-001;-5.547482e+001;-1.260659e+000;3.078289e+003;1.290624e-001;6.350319e+002;6.825956e-001;-5.308134e+001;-1.337107e+000;-9.434553e+000;-1.116725e+000;1.607612e+001;7.582233e-001;9.685738e-002;3.860529e-001;-2.381227e-002;-6.839389e-001;4.589955e-001;8.920226e-001;1.385347e+001;8.402864e-001;7.113440e+000;2.305571e+000;3.057786e+000;8.814058e+000;-3.407523e+001;-7.012886e-001;-1.033440e+000;8.420791e+000;-9.304576e-003;-7.420556e-003;3.549822e-002;2.369668e+000;1.477833e+000;5.366667e-001;4.927699e-001;1.200000e-001;9.273618e-002;-2.339149e+001
'YAF_good_disgust';0.000000;3.378339e+001;1.431820e-001;3.037554e+001;3.400184e+001;3.709051e+001;6.714968e+000;5.935629e+001;3.372865e+001;2.073821e+001;1.448905e+001;4.513175e-001;7.834360e-001;1.053968e-001;3.954875e-001;7.741635e-001;6.687667e-001;6.313952e+000;5.167527e+000;2.854759e+000;1.903150e+000;1.529689e-001;1.008508e+000;1.381022e+001;1.381588e+000;5.753464e+000;2.008652e+000;4.305103e+000;4.564819e+000;-9.781972e+000;-2.073586e+000;2.514767e-002;1.055080e+000;7.293803e-001;8.790969e-001;7.273241e+000;5.782372e-001;5.335849e+000;1.884538e+000;1.693432e+001;7.311891e-001;5.345887e+002;5.850916e-001;1.099831e+003;2.846371e-001;-8.709507e+001;-1.057578e+000;1.605805e+003;1.976021e-001;7.627915e+002;5.237937e-001;-7.604845e+001;-1.090840e+000;2.754688e+003;1.480437e-001;7.640012e+002;6.061883e-001;-7.692737e+001;-1.069237e+000;-1.091641e+001;-8.048784e-001;2.119881e+001;4.849332e-001;9.661949e-002;3.730317e-001;-2.583955e-002;-5.891485e-001;2.031666e-001;7.528722e-001;2.214724e+001;6.522349e-001;4.940321e+000;2.281890e+000;5.776582e+000;3.752711e+000;-1.702962e+001;-1.059862e+000;-3.245600e+000;1.185875e+001;1.392401e-002;-8.876439e-003;5.745979e-002;2.049180e+000;1.673640e+000;4.000000e-001;3.477067e-001;1.725000e-001;7.462405e-002;-3.119159e+001
'YAF_good_fear';0.000000;4.271368e+001;7.085595e-002;3.941825e+001;4.238940e+001;4.560310e+001;6.184853e+000;6.582106e+001;3.393189e+001;3.041825e+001;2.310081e+001;8.026318e-001;7.329077e-001;2.479344e-001;6.435091e-001;1.335623e+000;1.087689e+000;1.036595e+001;6.760793e+000;8.243258e+000;2.870250e+000;3.868738e-001;8.847312e-001;7.949263e+000;1.709479e+000;7.967612e-001;1.863885e+001;1.475518e+000;1.302875e+001;-5.425411e+000;-3.470686e+000;2.929547e-002;1.759473e+000;7.725552e-001;1.028725e+000;1.048235e+001;3.995419e-001;9.957479e+000;5.793011e-001;1.256478e+001;8.570387e-001;5.793486e+002;5.382973e-001;1.119360e+003;2.667145e-001;-1.275692e+002;-6.695212e-001;1.623624e+003;2.080095e-001;7.667114e+002;5.555870e-001;-7.954758e+001;-1.054647e+000;2.689303e+003;1.398994e-001;7.472684e+002;5.278119e-001;-8.021456e+001;-1.039925e+000;-9.596045e+000;-6.757202e-001;1.919205e+001;4.357487e-001;8.842791e-002;5.210766e-001;-1.989323e-002;-7.748733e-001;5.211228e-001;6.646261e-001;1.340714e+001;7.769971e-001;-3.355231e+000;-4.017310e+000;-3.449544e+000;-5.980386e+000;-1.579383e+001;-9.402778e-001;-5.721696e+000;1.406481e+001;-6.293114e-002;-2.077708e-003;1.503824e-001;2.958580e+000;1.219512e+000;5.400000e-001;1.500000e-001;1.700000e-001;7.874008e-002;-2.407471e+001
'YAF_good_happy';0.000000;3.977153e+001;1.003281e-001;3.641937e+001;3.892821e+001;4.252108e+001;6.101711e+000;5.511934e+001;5.836970e+000;1.902504e+001;4.936600e+000;9.382723e-001;8.608328e-001;1.637786e-001;7.422900e-001;1.736296e+000;1.572518e+000;1.320797e+001;8.451369e+000;1.293760e+001;6.504337e+000;3.898818e-001;1.112501e+000;1.100448e+001;1.365748e+000;2.038804e-001;9.507355e+001;9.768532e+000;1.373460e+000;-1.302060e+001;-1.731024e+000;1.714898e-002;1.402862e+000;7.099931e-001;7.644470e-001;1.096049e+001;2.810960e-001;1.155278e+001;5.249764e-001;1.531613e+001;8.076935e-001;5.833389e+002;6.058400e-001;1.038742e+003;3.547993e-001;-8.498110e+001;-1.047289e+000;1.665094e+003;2.217027e-001;7.709208e+002;5.496379e-001;-5.745079e+001;-1.288008e+000;2.722635e+003;1.554801e-001;6.694337e+002;6.032749e-001;-5.819704e+001;-1.272422e+000;-1.080394e+001;-8.859358e-001;1.667110e+001;7.289296e-001;1.003959e-001;5.176591e-001;-2.568602e-002;-4.106314e-001;5.094655e-001;8.583883e-001;1.573599e+001;7.222025e-001;-5.898287e+000;-3.091201e+000;8.739588e+000;1.515096e+000;-2.219602e+001;-7.938969e-001;-5.367508e+000;1.305680e+001;-5.991001e-002;1.065562e-003;1.917690e-002;2.793296e+000;1.162791e+000;6.650000e-001;2.250000e-001;1.750000e-001;5.000000e-003;-2.191999e+001
