name;label;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp;label_2;label_3
'03-01-05-01-01-01-03';ang;0.0;23.02356;0.09922015;21.14776;22.65723;25.117539999999998;3.969786;148.3576;203.6396;100.7829;91.7858;0.1396685;1.143866;0.02351158;0.06009012;0.2442206;0.2207091;6.6740949999999994;3.478737;2.561904;1.556455;0.04433415;1.471015;11.934439999999999;1.120528;4.847553;2.650277;9.8578;1.4488020000000001;1.912775;6.8144550000000015;0.05657937;1.080302;1.7749119999999998;0.6306056;0.8279254;3.6226559999999997;9.199701;1.4529940000000001;20.62088;0.370897;550.7487;0.44879440000000004;1043.994;0.22624879999999997;-140.204;-0.6222108000000001;1640.431;0.19734620000000005;698.4207;0.5145187;-143.8758;-0.5681723000000001;2630.009;0.1417786;656.6337;0.44503059999999994;-144.1782;-0.5628561;-12.73889;-0.6513776;19.34767;0.4351354;0.06154228;0.4821222;-0.01993551;-0.5621904999999999;0.10747730000000001;0.744627;25.09587;0.3585979;8.74395;1.67067;13.48166;1.52932;-3.5307199999999996;-4.743564;-2.9201650000000003;10.370610000000001;0.07285599;0.007993664000000001;0.016591099999999998;2.506266;1.7811709999999998;0.16571429999999998;0.06114553;0.3275;0.3991475;-47.84905;neg;neg
'03-01-05-01-01-01-04';ang;0.0;38.77895;0.1010831;35.53846;38.107620000000004;42.32922;6.790756;145.0162;100.8893;11.97356;18.44677;0.2846656;1.430275;0.007924129;0.02598977;0.558395;0.5504709;9.656537;5.590423;7.681802;5.203338;0.13243929999999998;1.648391;9.055579;1.6246040000000002;-0.6413588000000001;-20.2475;0.7899411;14.402420000000001;-9.141169999999999;-1.7626970000000002;0.03088873;1.305816;1.233115;0.7238435999999999;6.450572;0.8288353;7.117503999999999;1.7980669999999999;16.28424;0.7874333;502.6904;0.44596640000000004;1194.133;0.2280459;-163.8908;-0.44856670000000004;1519.85;0.2002182;884.2076;0.44731099999999996;-130.5006;-0.6939905;2706.734000000001;0.1116422;633.2945;0.5434343;-133.1979;-0.651418;-8.868079;-1.1424459999999999;19.947010000000002;0.5253623000000001;0.1260241;0.3332716;-0.01095655;-1.35752;0.3358342;0.7406304;19.82255;0.7381249;-6.880594;-2.489789;-0.4693449000000001;-34.91045;-25.16218;-0.5770654000000001;-1.453488;8.390084;0.1091815;0.01120329;0.02094222;2.4390240000000003;0.8241758;0.4366667;0.1932759;0.565;0.44274709999999995;-36.88669;neg;neg
'03-01-05-01-01-01-05';ang;0.0;31.98896;0.1641457;27.95011;30.276809999999998;37.91784000000001;9.96773;96.49509;65.11546;139.7415;126.2409;0.38739;1.301493;0.00784454;0.10430999999999999;0.7644535;0.7566089;11.359689999999999;5.536822;9.715677000000001;5.05627;0.2213421;1.492263;13.030289999999999;1.30605;-3.213748;-4.022393;8.151919;1.8827990000000001;0.9120914000000001;17.409779999999998;0.06175088;1.217557;1.672736;0.5893773;2.705283;1.465597;4.082262999999998;2.3589689999999996;13.8002;0.5435628;770.7535;0.3607708;1088.861;0.3334275;-128.7978;-0.7229984;1872.744;0.17981270000000002;923.281;0.48940839999999997;-124.1499;-0.7395568;2799.698;0.11144189999999997;876.6997;0.3892848;-124.8799;-0.7280783000000001;-7.554301;-0.9968690999999998;15.613620000000001;0.4790856;0.08130756;0.5093765;-0.01556799;-0.8925995000000001;0.5016808;0.7219861999999999;26.735329999999998;0.5143645;-11.99418;-1.1306;13.62108;1.474259;-10.03346;-1.812786;-7.145588;18.97476;-0.0004396398;0.01146091;0.03853438;2.3316060000000003;1.3123360000000002;0.29600000000000004;0.146506;0.37;0.42645829999999996;-34.92035;neg;neg
'03-01-05-01-01-01-06';ang;0.0;37.88363;0.07684694;35.7914;37.39787000000001;39.28078;3.489376;105.63;65.4726;29.762109999999996;17.919320000000006;0.1917856;1.2248649999999999;0.01055702;0.07659638;0.3697678;0.3592108;3.7123690000000003;2.643946;4.285327;2.7977540000000003;0.0617352;1.455173;7.947927;2.202626;-3.49597;-4.10988;5.433025;3.13729;-7.683748;-1.995059;0.02728812;0.9877060999999999;1.2403790000000001;0.7795810999999999;6.84865;0.7936555999999999;8.252454;1.508704;14.33745;0.9405104999999999;513.5989;0.4091743;1151.029;0.2829874;-150.6779;-0.5392785;1591.213;0.1757296;870.062;0.5423576;-130.2468;-0.6736663;2599.701;0.12319690000000001;849.9168;0.4998627000000001;-131.5709;-0.6527575;-9.986751;-1.010946;18.68059;0.574716;0.1091992;0.43163450000000003;-0.01278313;-1.306689;0.14405639999999995;0.6742342;21.81719;0.7127335;-7.099122;-2.479314;3.4333720000000003;6.312977;-17.89207;-0.9689241;2.4163419999999998;5.433912;0.07875238;0.008149708;0.01319557;1.861702;1.617251;0.2233333;0.1136759;0.444;0.45706019999999997;-44.21178;neg;neg
'03-01-05-01-01-01-07';ang;0.0;32.09698;0.1330454;30.52167;33.05299;34.73912;4.217449;140.7997;204.7278;38.88985;12.134030000000001;0.4558725;1.241863;0.01796297;0.1934109;0.9606853999999999;0.9427224000000001;9.531321;4.655944;11.20807;5.450092;0.2295283;1.344231;11.648439999999999;1.2856319999999999;0.313801;47.800470000000004;11.38147;1.464413;-1.8554220000000001;-10.654000000000002;0.04691458;1.775318;1.372053;0.715299;4.09929;1.04625;3.334998;2.697908;12.30105;0.5991426999999999;641.4471;0.42800920000000003;1060.444;0.2847579;-122.0824;-0.7731996999999999;1736.346;0.1877375;722.3525;0.6163967;-117.3653;-0.7749562;2689.7290000000007;0.12660819999999998;754.3798;0.471754;-116.6914;-0.7844049;-8.131210000000001;-0.7611219;15.537479999999999;0.46717659999999994;0.03431204;1.646341;-0.01549789;-0.9952223;0.477259;0.6508094;20.94343;0.5950072;-2.748697;-5.6854580000000015;18.01569;1.101062;-14.477739999999999;-1.426048;-12.93702;24.94204;0.009041516;0.009748613;0.03373272;2.005013;1.0152290000000002;0.435;0.25224;0.422;0.4467393;-33.54821;neg;neg
'03-01-05-01-01-01-08';ang;0.0;36.5275;0.1324479;35.21392;36.67451;40.33213;5.1182099999999995;230.4904;171.7421;127.7855;108.8658;0.2835007;1.335315;0.0104375;0.05592604;0.5757699000000001;0.5653324000000001;7.961558;4.994553;8.797071;5.539969;0.1608444;1.623523;15.110129999999998;0.9584636999999999;4.930315;2.986766;10.522310000000001;1.422549;-2.060117;-8.810307;0.0435132;1.3208360000000001;1.429518;0.7235227;5.800467;0.9715530000000001;3.6968690000000004;8.402258999999999;12.416210000000001;2.665887;565.5293;0.3971355;1163.357;0.2266087;-148.5766;-0.5555623000000001;1599.3670000000006;0.2038448;1009.253;0.49723599999999996;-134.6158;-0.643559;2701.8179999999998;0.1304118;761.5938;0.4806944;-136.7305;-0.6110106;-11.55873;-0.8270161;23.91865;0.38266479999999997;0.0446315;1.284589;-0.01209792;-1.197489;0.41286130000000004;0.7102073;26.39452;0.5315285;-1.985443;-8.406566;12.19139;1.71567;-19.6217;-0.9253376;-13.96696;25.03782;-0.009432570999999999;0.005477401;0.01952721;2.168022;1.0989010000000001;0.325;0.24088379999999998;0.56;0.5062114000000001;-36.02871;neg;neg
'03-01-05-01-01-01-09';ang;0.0;22.342589999999998;0.06724738;21.14902;22.0972;23.47632;2.327293;72.76773;120.5433;42.2894;30.092670000000002;0.08614173;1.258125;0.005577534;0.03063738;0.1642016;0.158624;3.38731;2.093079;2.31478;1.6668450000000001;0.02351888;1.419088;13.02694;1.2001709999999999;3.3429910000000005;3.377791;12.63423;1.040708;11.37815;1.113926;0.0538035;0.8232045;1.309907;0.8473700999999999;2.469615;1.068501;4.996281;0.8310242;21.87538;0.4380768;815.9713;0.3200015;1107.2730000000001;0.278005;-153.6317;-0.5159655;1900.0410000000002;0.1264819;850.3454;0.30919759999999996;-154.3049;-0.49289170000000004;2903.4809999999998;0.08147946;884.7977;0.4295169;-155.1065;-0.4823194000000001;-13.552320000000002;-0.6889166999999999;18.402420000000006;0.496325;0.05337524;0.583371;-0.01205143;-1.350422;0.06177456;0.6173736;30.409359999999996;0.4477459;3.073998;4.860812;22.09084;0.6503163000000001;8.384966;1.6864729999999999;-4.411448;12.44165;0.03633002;0.0111125;0.01087536;2.247191;1.709402;0.1416667;0.06039223;0.3614285999999999;0.3977231;-52.93493;neg;neg
'03-01-05-01-01-01-10';ang;0.0;33.18219000000001;0.08978417;31.44869000000001;32.569720000000004;34.07866;2.6299740000000003;29.208140000000004;20.79319;30.51425;20.842489999999998;0.3175814;1.064463;0.05272413;0.11670819999999996;0.6858746;0.6331505000000001;7.5608559999999985;4.384066000000002;6.009278;2.900097;0.1350305;1.291298;14.335329999999999;1.434701;0.5450603;23.87474;6.9184600000000005;1.7674880000000002;-7.069951;-1.8483330000000002;0.03022409;1.101446;1.196915;0.7909293000000001;6.805014999999999;0.5723281;5.427094;1.503081;20.91845;0.5770861999999999;507.444;0.4041426;1170.806;0.2558393;-121.2788;-0.7753589;1516.844;0.211709;905.9695;0.3638625;-120.7323;-0.7385019;2506.163;0.1461876;786.7972;0.32048590000000005;-123.2638;-0.6992616999999999;-14.15487;-0.7365357;24.15506;0.4624087000000001;0.1043355;0.3321579;-0.01900288;-0.6136248000000001;0.280179;0.600284;31.49983;0.5317062;4.617293;3.798945;8.521599;2.03493;-2.981656;-4.8297360000000005;0.376677;4.942419999999999;0.05778093;0.002548657;0.02315949;2.570694;0.78125;0.5566667;0.33089109999999994;0.525;0.4722552;-36.37927;neg;neg
'03-01-05-01-01-01-11';ang;0.0;30.40672;0.1416336;27.1077;30.813190000000002;34.3461;7.238397999999999;157.9688;133.7965;42.92626;33.91406;0.3014403;1.265817;0.009138579;0.03694269;0.6643465000000001;0.6552079000000001;9.952888;5.097091000000002;7.855105;4.836802;0.1416646;1.3201209999999999;13.829220000000001;1.1224459999999998;11.04672;0.9403752000000001;9.826338;1.489111;4.693193;3.112628;0.05083427;1.011917;1.271636;0.7082480999999999;4.475376;0.9492315999999998;3.4305220000000003;2.2443560000000002;19.92165;0.5536023;550.4021;0.4437433;1100.8310000000001;0.2546886;-131.7581;-0.6941335999999999;1561.6889999999999;0.2010385;811.3817;0.37864749999999997;-127.6125;-0.6950356;2642.492;0.1411997;633.4069999999998;0.6051065;-129.3867;-0.6670607;-12.760710000000001;-0.7106925999999999;22.11235;0.4570679;0.05596397;0.6637228000000001;-0.01586949;-0.9419533999999999;0.3190605;0.5282226999999999;26.39616;0.5650181;8.896767;1.3688639999999999;5.865618;3.7025650000000003;-5.53659;-3.045171;-15.919360000000001;26.6135;-0.03552645;0.007307556;0.02623053;2.785515;0.8474575999999999;0.46333329999999995;0.387327;0.52;0.4628715;-36.86162;neg;neg
'03-01-05-01-01-01-12';ang;0.0;33.32349;0.1019063;30.0352;33.23701;36.76211;6.726906;211.0516;223.6674;34.0339;14.30441;0.2421385000000001;1.3266959999999999;0.007715455;0.08203176;0.4527406;0.4450251;6.8481929999999975;3.642779;5.091198;2.932233;0.09279025;1.408571;12.51569;1.407767;5.116366;2.037757;7.211475;2.030757;-0.8410619;-19.29192;0.04449362;1.643399;1.268003;0.7002963000000001;6.509114;0.5461638000000001;3.532364;2.237;18.04218;0.5383414000000001;484.9028;0.4728973;1134.422;0.2434361;-132.2394;-0.6910901999999999;1486.95;0.2208313;783.6307;0.381859;-123.193;-0.7272486;2556.665;0.10531289999999999;672.9113;0.5205402;-125.7827;-0.6880153;-12.28234;-0.7313576;22.91264;0.4546095;0.06033971;0.7805986;-0.01431999;-0.8619655;0.2021551;0.6752915;27.0174;0.49386359999999996;2.221285;6.222539;10.79398;1.8843299999999998;-12.59078;-1.346209;-3.6265050000000003;12.82352;0.03727289;0.0123592;0.01568723;2.112676;0.9501188;0.4375;0.06759253;0.59;0.4842004;-40.06107;neg;neg
'03-01-05-01-01-01-13';ang;0.0;27.16613;0.09393708;24.89936;27.22713;29.7082;4.808834;57.1163;34.11036;5.3764769999999995;12.76919;0.2175877;1.3154700000000001;0.006085966;0.01484797;0.4827848;0.47669890000000004;6.1903239999999995;3.7085489999999997;5.379624;2.77149;0.09383343;1.391445;11.78464;1.327126;4.893837;1.8940990000000002;8.265782000000002;1.7981310000000001;2.668342;5.5812870000000006;0.04085217;0.8100291000000001;1.608737;0.7419043000000001;3.017783;1.160004;0.008250819;737.1030000000003;17.35417;0.46144840000000004;654.7198;0.3829937;1062.9089999999999;0.2008148;-128.1173;-0.7403844;1727.63;0.1618231;761.9512;0.6721772;-131.2549;-0.6829619;2757.6;0.1280163;710.4747;0.46498649999999997;-132.3159;-0.6669767;-10.61559;-0.7039205;19.17628;0.3982933;0.07573713;0.5611465999999999;-0.01632718;-0.9534911;0.237519;0.4765789000000001;26.11658;0.42176149999999996;-0.2108712;-59.34418;13.30708;1.428361;-4.5691440000000005;-4.636846;-6.693206;17.75337;0.01383987;0.01028916;0.01256415;2.631579;0.8902078000000001;0.4066667;0.23921170000000005;0.52;0.47639269999999995;-40.872209999999995;neg;neg
'03-01-05-01-01-01-14';ang;0.0;40.45914000000001;0.1366422;35.27780999999999;40.73802;45.30104;10.02323;522.2197;486.787;16.3787;79.0117;0.2324632;1.5743719999999999;0.005211686;0.06269879;0.3921325;0.3869208;7.1059600000000005;6.128296;6.891715;4.464139;0.1122162;2.0161759999999997;4.214651;3.257288;0.4165644;30.58178;0.3097836;48.29718;-9.236744999999999;-1.9955310000000002;0.05193407;1.44672;1.408034;0.5543564999999999;5.153429;0.7708375;7.8227660000000006;1.4908620000000001;16.81052;0.6912543000000001;745.2841;0.47840509999999997;1018.933;0.36949899999999997;-156.6466;-0.4940818;1780.809;0.1984533;926.529;0.4199117;-143.4955;-0.5741351;2845.37;0.1150413;798.7319;0.6307249;-144.6382;-0.5572520000000001;-6.656325999999999;-1.2610569999999999;16.43871;0.5889281999999999;0.12759669999999998;0.3570417;-0.009144611;-1.385753;0.33000609999999997;0.936255;12.85004;1.1057190000000001;-5.9399169999999994;-3.133037;-0.6531563;-34.21235;-27.399109999999997;-0.6732768;0.0004056164;8.101944;0.09654731;0.01025924;0.01896057;1.949861;1.6949150000000002;0.175;0.02929733;0.3916667;0.4628685;-39.442809999999994;neg;neg
'03-01-05-01-01-01-15';ang;0.0;29.397340000000003;0.1416694;26.2714;29.124709999999997;33.79893;7.527528999999999;240.2292;319.1874;54.15176999999999;29.33255;0.3171711;1.434183;0.01405139;0.03492796;0.6131774;0.599126;10.32302;5.918825;9.850705;4.971691000000001;0.1635211;1.574907;15.85534;0.8993874;1.380665;9.091388;13.00031;1.09039;3.091201;4.543397;0.05457588;1.0589899999999999;1.7270729999999999;0.5668455;3.4531300000000003;1.2001819999999999;5.509274;1.3937549999999999;15.509689999999999;0.39996170000000003;668.6346;0.4530535;1151.904;0.23977440000000005;-135.4363;-0.6610550999999999;1705.075;0.1989088;785.3983;0.5650582;-131.9428;-0.6678378;2746.868;0.1349525;688.4421;0.3469304;-133.1305;-0.6490533;-8.416032000000001;-0.6757389;15.98823;0.3589118;0.02790461;1.9862509999999998;-0.01245318;-1.159042;0.41276850000000004;0.6825398;26.975890000000003;0.47272780000000003;-5.9466470000000005;-2.483745;17.0476;1.051693;-4.6905269999999994;-3.8401120000000004;-10.11444;19.5797;-0.007008305;0.004135047;0.02085124;2.4861880000000003;1.40056;0.256;0.23820999999999998;0.434;0.4787734;-35.42339000000001;neg;neg
'03-01-05-01-01-01-16';ang;0.0;36.7402;0.10363789999999999;33.42859;36.80274;40.30896;6.880367;275.6351;311.5193;27.647809999999996;16.81129;0.3838521;1.338169;0.001033966;0.1238361;0.7028999;0.701866;13.131910000000001;8.46418;10.54315;5.0812620000000015;0.23168670000000002;1.511288;10.65503;1.398506;4.169762;3.060455;3.227178;4.83089;-5.880735;-3.239982;0.03276875;0.9203347;1.349532;0.7225275;5.8163540000000005;0.631215;9.146788;1.244679;20.51148;0.4568162;530.0336;0.4389389;1118.052;0.28384440000000005;-147.537;-0.565529;1635.5120000000006;0.2036849;791.4327;0.4766358;-126.7126;-0.6966454000000001;2694.2929999999997;0.11970360000000001;669.3572;0.6791607;-127.8011;-0.678654;-10.49296;-0.8949488999999999;20.19706;0.47937929999999995;0.103306;0.4365464;-0.01899084;-0.7974203000000001;0.5330613000000001;0.7171839;20.3607;0.7736284999999999;3.072884;5.785097;4.5239980000000015;5.046347;-19.70903;-1.103397;-5.1695199999999994;14.185570000000002;0.07651519999999999;0.01281629;0.0514027;2.5252529999999997;1.278772;0.308;0.1427445;0.37666669999999997;0.4504689;-33.57418;neg;neg
'03-01-05-01-01-01-17';ang;0.0;22.71037;0.13157739999999998;20.8779;21.69344;25.62155;4.743649;368.0917;508.1915;63.00382;40.23979;0.1238902;1.515878;0.009405429;0.02682535;0.21652710000000008;0.20712170000000002;6.038107;4.675827;3.7948910000000002;2.877862;0.05110924;1.923827;11.90335;1.193459;7.855623;1.329253;13.501920000000002;0.831829;12.50485;1.021153;0.09638299;1.607257;2.149202;0.3873009;0.7775075;4.9800580000000005;6.822358;1.228529;23.3261;0.3247565;558.0925;0.5392119000000001;1179.694;0.29517150000000003;-145.2278;-0.5798137;1552.599;0.22527429999999998;947.6547;0.37207729999999994;-147.0078;-0.5497882;2551.947;0.1484151;906.8506;0.30264;-149.0347;-0.5200776;-13.83487;-0.5223303;24.19482;0.3357662;0.008326093;4.300377;-0.009906576;-1.060042;0.1426571;0.9674033999999999;28.02038;0.4235209;7.920437;1.431781;12.48155;1.436367;9.971892;1.9170470000000002;-10.91577;20.65305;-0.02091382;0.009756395;0.01374284;2.3121389999999997;1.466276;0.192;0.1119643;0.466;0.5109442;-45.05827;neg;neg
'03-01-05-01-01-01-18';ang;0.0;36.95068;0.13702070000000002;33.89099;36.30368;41.6472;7.75621;83.45563;76.99261;44.97233;14.53493;0.30966109999999997;1.248847;0.002295416;0.1117425;0.6646798;0.6623844;8.401955000000001;4.088723;6.578023;3.755981;0.14844960000000001;1.592706;10.89311;1.6889439999999998;-4.768522;-2.958093;0.2110134;63.820280000000004;-8.909399;-1.992125;0.03402441;1.22603;1.207494;0.6627434;5.664063;1.0253450000000002;5.001969;2.080464;16.589920000000006;0.671816;552.0767;0.42148040000000003;1182.644;0.2234828;-134.6897;-0.6858903000000001;1593.72;0.2114883;853.1711;0.3405738;-120.3307;-0.7605585;2667.901;0.12888360000000001;883.59;0.6101198;-122.5979;-0.7226543000000001;-7.220691;-1.391014;18.842470000000002;0.516347;0.12726980000000002;0.2311911;-0.01105229;-1.44923;0.33601559999999997;0.7932491;25.96165;0.6483855;-11.50817;-1.5635270000000001;1.425574;13.79705;-21.52392;-0.9451995000000001;1.738105;6.1326300000000025;0.09131762;0.01490722;0.01515513;2.313625;1.302083;0.312;0.2992925;0.5275;0.44985410000000003;-36.432759999999995;neg;neg
'03-01-05-01-01-01-19';ang;0.0;31.10335;0.2669391;21.796310000000002;31.15513;39.08319;17.28688;146.7043;102.7168;75.12486;40.78795;0.3803494;1.3656979999999999;0.009744364;0.07529446;0.7358918000000001;0.7261475000000001;6.377619999999999;3.457676;7.3374820000000005;4.427298;0.2077549;1.51548;10.5156;1.2838399999999999;2.7226049999999997;5.451689;7.482316;2.1471400000000003;-0.05784513;-297.0322;0.08350045;1.475465;1.952161;0.6948623;1.0620370000000001;4.777889;6.439322;1.279582;16.234389999999998;0.5648863000000001;741.1074;0.41580059999999996;1012.55;0.3187426;-132.8759;-0.6717808000000001;1846.33;0.19370489999999999;769.1393;0.5956564999999999;-129.2021;-0.6780304;2865.153;0.13929760000000002;736.192;0.42190340000000004;-129.1266;-0.6781325;-8.403111;-1.250708;15.39817;0.709451;0.04695811;1.065925;-0.01331553;-1.300066;0.4498902;0.7497627;19.984389999999998;0.6800253;1.1113309999999998;18.38353;14.30202;1.490695;-9.195289;-2.266826;-7.475625999999999;19.42041;0.02413771;0.01426376;0.06453691;1.595745;1.347709;0.284;0.1448586;0.434;0.4388439;-35.31417000000001;neg;neg
'03-01-05-01-01-01-20';ang;0.0;34.47172;0.0729289;32.1801;34.2692;35.994659999999996;3.8145559999999996;73.11973;47.1905;23.199479999999998;7.786977999999999;0.09056973;1.435851;0.001033966;0.007749286;0.21818320000000002;0.21714920000000001;3.091611;2.7008;3.092959;1.625376;0.02740596;1.612055;9.427946;1.5869799999999998;4.968904;1.90799;3.7185550000000003;2.587599;-3.7100519999999997;-3.310457;0.02880989;0.9006858;1.087705;0.8222665000000001;7.690478999999999;0.4307742;5.756021;1.441661;25.19674;0.32531279999999996;511.9601;0.4084027;1097.725;0.2460904;-151.674;-0.5408594;1550.119;0.2070393;741.3749;0.37783979999999995;-148.6694;-0.5336006;2671.336;0.13962239999999998;652.8474;0.4590816;-150.9887;-0.4997104000000001;-12.99592;-0.6310239000000001;23.55645;0.4107755;0.1273876;0.2019764;-0.01331403;-0.7055014000000001;0.08147994;0.570995;25.4809;0.6116531999999999;7.869884;1.785493;6.4504779999999995;2.317443;-14.1883;-1.062027;-3.371261;10.65219;0.12308820000000001;0.01485056;0.009603328000000001;2.4844720000000002;1.577287;0.174;0.09891409;0.365;0.4639235;-49.74023;neg;neg
'03-01-05-01-01-01-21';ang;0.0;29.8403;0.127115;26.02853;30.13525;32.50199;6.473454;126.6698;129.9138;9.039188000000001;33.81621;0.7474812;1.35111;0.0147646;0.1519102;1.590388;1.575623;14.300379999999999;9.187799;18.93545;13.02882;0.5065149999999999;1.5529680000000001;12.102219999999999;1.060828;-3.5247550000000003;-4.3206690000000005;12.43923;1.286449;-1.774083;-8.370907;0.05847614;1.351425;1.464558;0.7933015999999999;2.825542;1.719844;2.909201;3.4064620000000003;10.97587;0.9806699000000001;798.9335;0.4087544;947.5565;0.27987490000000004;-126.9587;-0.7371746;1881.46;0.1673181;753.9263;0.9637834999999999;-126.3511;-0.7162521;2837.906;0.104782;753.9655;0.30811659999999996;-124.6404;-0.7436249;-6.223286;-1.1249959999999999;11.96855;0.565545;0.08593829;0.397149;-0.01411606;-1.080882;1.204919;0.7088939999999999;21.28697;0.5670399;-6.405296;-3.136356;25.82038;0.6162392;-7.846605;-2.515308;-0.929507;10.11253;0.05126474;0.009400718;0.06336714;1.6990290000000001;1.474202;0.25666669999999997;0.0765216;0.3983333;0.4569616;-26.41103;neg;neg
'03-01-05-01-01-01-22';ang;0.0;33.58339;0.10867910000000001;31.575979999999998;33.51672;36.06124000000001;4.48527;78.12238;39.90408;33.370490000000004;15.01401;0.20627489999999998;1.3176700000000001;0.008071323;0.05447356;0.4134229999999999;0.40535170000000004;6.2128879999999995;4.442895;5.8352080000000015;3.981763;0.07758837;1.573828;11.74436;1.453877;3.6633120000000003;3.4503550000000005;1.940781;7.767349;-1.1531639999999999;-10.408539999999999;0.03020435;1.459745;1.16705;0.8343233;6.777514;0.6183155;5.460916;1.933;19.91386;0.45366090000000003;484.5552;0.3956947;1216.643;0.240715;-141.19799999999995;-0.6197222;1490.725;0.2052404;888.7703;0.4425911;-134.6429;-0.6464449000000001;2568.337;0.1181499;796.0328;0.4749675999999999;-136.7225;-0.6139944;-11.59768;-0.7522414000000001;21.313660000000002;0.4665799;0.11909729999999999;0.2390102000000001;-0.01877304;-0.7029382;0.19397260000000002;0.7265351999999999;26.784570000000002;0.5382752;3.7335589999999996;3.5075510000000003;-1.155507;-19.86219;-8.293981;-1.8687509999999998;-1.857588;11.65286;0.06176111;0.005953911;0.01561625;2.168022;1.648352;0.205;0.1160101;0.3257143;0.4247304;-40.65633;neg;neg
